frame,bbox_topleft_x,bbox_topleft_y,bbox_width,bbox_height,track_id
874,919,92,56,51,1224
875,922,91,58,52,1224
876,923,91,59,52,1224
877,918,93,50,48,1224
878,913,93,47,47,1224
879,912,93,46,47,1224
880,915,94,43,46,1224
881,918,94,40,45,1224
882,915,95,37,44,1224
883,914,96,35,44,1224
884,915,95,34,44,1224
885,915,95,34,45,1224
886,906,94,39,46,1224
887,911,94,37,46,1224
888,914,95,35,46,1224
889,916,95,33,45,1224
890,916,95,32,45,1224
891,917,95,31,45,1224
892,917,95,31,45,1224
893,917,95,31,45,1224
894,917,95,31,45,1224
895,917,95,31,46,1224
896,918,95,31,46,1224
900,916,96,31,45,1224
901,916,96,31,46,1224
902,916,96,32,46,1224
903,916,96,32,46,1224
904,916,96,32,46,1224
905,916,96,32,46,1224
906,916,96,32,46,1224
907,915,95,32,46,1224
908,915,95,33,46,1224
912,916,95,34,47,1224
913,915,95,34,47,1224
914,916,95,34,47,1224
915,916,95,34,47,1224
916,916,95,34,48,1224
917,917,95,34,48,1224
918,917,94,33,48,1224
919,917,94,33,48,1224
920,917,94,33,48,1224
921,916,95,33,47,1224
922,919,95,33,47,1224
923,918,96,33,47,1224
924,918,96,32,46,1224
925,922,97,34,46,1224
926,922,97,34,46,1224
927,920,97,33,46,1224
928,923,97,41,46,1224
929,921,97,45,46,1224
930,920,96,44,46,1224
931,920,96,43,46,1224
932,920,96,42,46,1224
933,916,95,40,47,1224
934,917,95,43,47,1224
935,917,95,46,47,1224
936,918,95,44,47,1224
937,915,94,41,48,1224
938,914,94,39,48,1224
939,914,94,38,48,1224
940,915,94,36,48,1224
941,915,95,36,48,1224
942,916,95,35,48,1224
943,916,95,35,48,1224
944,916,95,34,47,1224
945,917,95,34,47,1224
946,917,96,34,47,1224
947,913,97,34,46,1224
948,917,96,33,47,1224
949,920,95,34,47,1224
950,917,95,33,47,1224
951,917,95,33,47,1224
952,917,95,33,48,1224
953,917,95,33,48,1224
954,917,94,33,48,1224
955,917,94,33,48,1224
956,917,94,33,48,1224
957,917,94,33,48,1224
958,916,94,33,48,1224
959,917,94,34,49,1224
960,917,94,34,49,1224
961,917,94,34,49,1224
962,914,94,36,49,1224
963,915,94,35,49,1224
964,915,94,35,48,1224
965,914,95,34,48,1224
966,914,95,34,48,1224
967,916,94,34,49,1224
968,916,94,34,49,1224
969,917,94,34,49,1224
970,917,94,34,49,1224
971,917,94,34,49,1224
972,917,94,34,49,1224
973,917,94,34,49,1224
974,917,94,34,49,1224
975,917,94,34,49,1224
976,917,95,34,49,1224
977,917,95,34,49,1224
978,917,94,34,49,1224
979,918,95,33,49,1224
980,918,94,34,49,1224
981,919,92,40,50,1224
982,917,93,38,50,1224
983,916,93,37,50,1224
984,915,94,36,49,1224
985,914,94,36,49,1224
986,914,94,36,49,1224
987,914,94,35,49,1224
988,913,93,37,50,1224
989,912,93,38,50,1224
990,912,93,39,50,1224
991,912,93,39,50,1224
992,911,93,40,50,1224
993,910,93,41,50,1224
994,912,93,39,50,1224
995,911,93,40,50,1224
996,913,93,38,50,1224
997,915,93,37,50,1224
998,915,93,36,50,1224
999,916,93,36,50,1224
1000,916,94,35,50,1224
1001,916,94,35,50,1224
1002,916,94,35,50,1224
1003,916,93,35,50,1224
1004,916,93,35,50,1224
1005,916,93,35,50,1224
1006,915,93,35,50,1224
1007,915,93,35,50,1224
1008,915,93,35,50,1224
1009,915,93,35,50,1224
1010,915,93,35,50,1224
1011,915,93,35,50,1224
1012,915,93,35,50,1224
1013,915,93,35,50,1224
1014,916,93,35,50,1224
1015,917,92,34,50,1224
1016,917,92,34,50,1224
1017,917,92,34,50,1224
1018,915,93,34,50,1224
1019,915,93,34,50,1224
1020,915,93,34,50,1224
1021,916,93,34,50,1224
1022,916,93,34,50,1224
1023,915,94,35,50,1224
1024,915,94,34,50,1224
1025,921,95,37,49,1224
1026,918,96,36,49,1224
1027,917,95,36,49,1224
1028,916,94,35,49,1224
1029,916,94,35,49,1224
1030,916,94,34,49,1224
1031,916,94,34,49,1224
1032,919,94,34,49,1224
1033,921,94,35,49,1224
1034,918,94,34,49,1224
1035,917,94,34,49,1224
1036,917,94,34,49,1224
1037,917,95,33,49,1224
1038,917,95,33,49,1224
1039,917,95,35,49,1224
1040,917,95,34,49,1224
1041,916,95,34,49,1224
1042,918,94,34,49,1224
1043,918,95,34,49,1224
1044,916,95,34,49,1224
1045,919,95,34,49,1224
1046,917,96,34,49,1224
1047,916,96,35,49,1224
1048,914,95,35,49,1224
1049,920,94,36,50,1224
1050,916,95,36,50,1224
1051,915,94,36,50,1224
1052,914,94,36,50,1224
1053,915,94,36,50,1224
1054,916,94,35,50,1224
1055,916,94,34,50,1224
1056,913,94,35,50,1224
1057,911,94,35,49,1224
878,916,93,76,49,1225
879,911,89,77,51,1225
880,912,87,79,53,1225
881,910,86,79,55,1225
882,906,87,76,54,1225
883,905,88,75,53,1225
884,907,88,75,54,1225
885,907,88,75,54,1225
886,909,90,66,51,1225
887,911,93,65,49,1225
888,910,92,67,50,1225
889,906,91,68,50,1225
890,896,91,75,51,1225
891,891,91,80,52,1225
892,909,92,75,51,1225
893,913,92,67,50,1225
894,909,91,69,51,1225
895,908,90,70,51,1225
896,907,90,72,52,1225
897,908,92,65,50,1225
898,909,91,68,52,1225
899,903,90,69,52,1225
900,903,90,70,52,1225
901,904,90,72,53,1225
902,905,90,73,53,1225
903,905,90,74,53,1225
904,904,90,74,53,1225
905,905,90,75,54,1225
906,903,90,75,54,1225
907,901,89,76,54,1225
908,901,89,77,54,1225
909,904,91,69,52,1225
910,902,90,72,53,1225
911,914,91,70,52,1225
888,894,93,49,50,1229
889,894,93,50,50,1229
890,893,94,51,49,1229
891,893,94,51,49,1229
892,893,94,51,49,1229
893,893,94,51,48,1229
894,892,95,51,48,1229
895,892,95,50,48,1229
896,892,95,50,48,1229
897,892,95,51,48,1229
898,892,95,51,47,1229
899,892,95,52,48,1229
900,892,95,52,47,1229
901,891,95,52,47,1229
902,891,95,52,47,1229
903,891,95,52,47,1229
904,891,95,52,47,1229
905,892,95,52,47,1229
906,892,95,52,47,1229
907,891,95,52,48,1229
908,891,95,53,48,1229
909,890,95,53,48,1229
910,889,95,54,48,1229
911,889,95,55,48,1229
912,889,95,55,48,1229
913,889,95,55,48,1229
914,888,95,56,48,1229
915,887,95,56,48,1229
916,886,95,57,48,1229
917,886,95,57,48,1229
918,887,95,57,48,1229
919,887,95,56,47,1229
920,888,96,56,47,1229
921,888,96,56,47,1229
922,892,96,55,47,1229
923,890,97,55,47,1229
924,890,97,54,46,1229
925,894,98,53,46,1229
926,899,99,48,45,1229
927,902,99,44,44,1229
928,906,99,41,43,1229
929,901,98,44,44,1229
930,898,97,46,45,1229
931,896,96,48,46,1229
932,895,96,50,46,1229
933,892,96,51,46,1229
934,894,96,51,46,1229
935,894,95,51,47,1229
936,894,95,51,47,1229
937,892,95,52,47,1229
938,891,95,52,47,1229
939,891,96,52,47,1229
940,890,96,52,47,1229
941,890,96,52,46,1229
942,889,96,53,46,1229
943,889,96,53,46,1229
944,890,97,52,46,1229
945,890,98,52,45,1229
946,891,99,52,45,1229
947,888,98,56,45,1229
948,888,99,56,45,1229
949,890,97,56,46,1229
950,888,97,57,46,1229
951,887,97,56,46,1229
952,887,96,56,46,1229
953,887,96,56,47,1229
954,887,96,56,47,1229
955,888,96,56,47,1229
956,888,95,56,47,1229
957,888,95,56,47,1229
958,888,96,55,47,1229
959,888,96,55,47,1229
960,888,96,54,46,1229
961,889,96,54,46,1229
962,888,96,54,46,1229
963,889,96,54,46,1229
964,888,96,54,46,1229
965,888,96,54,46,1229
966,887,96,55,47,1229
967,888,96,54,47,1229
968,888,97,54,47,1229
969,888,97,54,47,1229
970,888,97,54,46,1229
971,888,97,54,46,1229
972,888,97,53,46,1229
973,888,97,53,46,1229
974,888,97,53,46,1229
975,888,97,53,46,1229
976,889,97,53,46,1229
977,889,97,53,46,1229
978,888,97,54,46,1229
979,887,99,49,45,1229
980,890,99,51,45,1229
981,889,98,53,45,1229
982,889,97,54,46,1229
983,888,97,55,46,1229
984,887,97,55,46,1229
985,888,96,55,46,1229
986,888,96,55,47,1229
987,887,96,55,47,1229
988,888,95,55,47,1229
989,888,95,55,47,1229
990,888,95,55,47,1229
991,888,95,55,47,1229
992,888,95,55,48,1229
993,888,96,55,48,1229
994,888,96,55,48,1229
995,888,96,55,48,1229
996,888,95,55,48,1229
997,888,95,55,48,1229
998,887,95,56,48,1229
999,887,95,56,48,1229
1000,887,95,57,48,1229
1001,887,95,57,48,1229
1002,887,95,57,48,1229
1003,886,95,57,48,1229
1004,886,95,57,48,1229
1005,885,95,58,48,1229
1006,886,94,58,48,1229
1007,886,94,58,49,1229
1008,886,95,58,49,1229
1009,886,95,58,48,1229
1010,886,95,58,48,1229
1011,886,95,57,48,1229
1012,886,95,57,48,1229
1013,887,95,57,48,1229
1014,887,94,56,48,1229
1015,888,95,56,48,1229
1016,888,95,56,48,1229
1017,888,95,56,48,1229
1018,888,95,56,48,1229
1019,888,95,56,48,1229
1020,888,95,56,48,1229
1021,887,95,56,48,1229
1022,887,95,56,48,1229
1023,887,96,57,48,1229
1024,887,97,57,47,1229
1025,891,97,56,47,1229
1026,889,97,55,47,1229
1027,887,97,56,47,1229
1028,887,96,56,47,1229
1029,887,96,56,47,1229
1030,887,96,56,47,1229
1031,888,96,55,47,1229
1032,892,96,54,47,1229
1033,893,96,53,48,1229
1034,891,96,53,47,1229
1035,890,96,53,47,1229
1036,890,96,53,47,1229
1037,890,97,52,47,1229
1038,890,97,52,46,1229
1039,893,96,52,47,1229
1040,890,97,53,46,1229
1041,889,97,53,46,1229
1042,887,96,56,47,1229
1043,885,96,60,47,1229
1044,882,97,62,47,1229
1045,883,97,64,47,1229
1046,881,96,65,48,1229
1047,878,97,66,47,1229
1048,881,96,64,47,1229
1049,885,96,62,48,1229
1050,884,96,61,48,1229
1051,884,96,60,48,1229
1052,884,96,60,48,1229
1053,884,96,59,48,1229
1054,885,96,58,48,1229
1055,885,96,57,48,1229
1056,885,96,57,48,1229
1057,885,96,56,48,1229
1058,885,96,57,48,1229
1059,885,96,58,48,1229
1060,885,95,58,49,1229
1061,885,95,59,49,1229
1062,885,95,59,49,1229
1063,885,95,60,49,1229
1064,884,95,60,49,1229
1065,884,95,60,50,1229
1066,884,95,60,50,1229
1067,884,95,61,50,1229
1068,884,95,60,50,1229
1069,886,96,60,49,1229
1070,884,96,62,49,1229
1071,881,98,63,48,1229
1072,882,98,64,48,1229
1073,881,97,64,48,1229
1074,882,97,63,48,1229
1075,883,96,62,48,1229
1076,884,96,61,48,1229
1077,884,96,60,48,1229
1078,885,95,59,49,1229
1079,885,95,59,49,1229
1080,885,95,59,49,1229
1081,886,95,59,49,1229
1082,885,95,59,49,1229
1083,885,95,59,49,1229
1084,885,95,59,49,1229
1085,885,95,59,49,1229
1086,885,95,59,49,1229
1087,886,95,59,49,1229
1088,885,95,59,49,1229
1089,885,95,59,49,1229
1090,886,95,58,49,1229
1091,885,96,60,49,1229
1092,888,97,59,48,1229
1093,886,96,59,49,1229
1094,886,95,59,49,1229
1095,885,95,59,49,1229
1096,886,95,59,49,1229
1097,886,95,59,49,1229
1098,886,95,59,49,1229
1099,886,95,59,49,1229
1100,886,95,59,50,1229
1101,885,95,59,50,1229
1102,886,95,59,50,1229
1103,886,95,59,50,1229
1104,888,94,58,50,1229
1105,889,94,58,50,1229
1106,887,95,58,50,1229
1107,889,96,58,49,1229
1108,889,95,58,49,1229
1109,889,95,58,50,1229
1110,889,95,59,50,1229
1111,889,94,59,50,1229
1112,889,94,59,50,1229
1113,887,94,59,50,1229
1114,886,94,59,50,1229
1115,886,95,59,50,1229
1116,887,94,59,50,1229
1117,888,94,59,50,1229
1118,886,95,58,49,1229
1119,885,95,58,49,1229
1120,885,96,58,48,1229
1121,885,96,58,48,1229
1122,885,96,58,48,1229
1123,885,96,58,48,1229
1124,885,96,58,48,1229
1125,885,96,58,48,1229
1126,885,96,58,48,1229
1127,886,96,58,48,1229
1128,885,96,58,48,1229
1129,885,96,58,48,1229
1130,884,96,58,48,1229
1131,884,96,59,48,1229
1132,884,96,59,48,1229
1133,885,96,58,48,1229
1134,885,96,58,48,1229
1135,885,96,58,48,1229
1136,885,96,58,48,1229
1137,885,96,58,48,1229
1138,885,96,58,48,1229
1139,884,96,58,48,1229
1140,884,96,59,48,1229
1141,884,96,59,48,1229
1142,885,96,59,48,1229
1143,884,96,59,48,1229
1144,885,96,59,48,1229
1145,884,96,59,48,1229
1146,884,96,61,48,1229
1147,883,96,62,49,1229
1148,884,96,61,48,1229
1149,884,97,61,48,1229
1150,886,97,57,48,1229
1151,886,97,58,48,1229
1152,886,97,58,48,1229
1153,887,96,60,49,1229
1154,886,95,61,49,1229
1155,885,95,61,49,1229
1156,885,96,60,49,1229
1157,885,96,60,49,1229
1158,885,96,60,49,1229
1159,885,96,60,48,1229
1160,885,96,59,48,1229
1161,885,96,59,48,1229
1162,885,96,59,48,1229
1163,885,96,59,48,1229
1164,887,96,56,48,1229
1165,887,96,56,48,1229
1166,886,96,57,48,1229
1167,887,96,57,48,1229
1168,886,96,58,48,1229
1169,885,96,58,48,1229
1170,884,96,59,48,1229
1171,884,96,60,48,1229
1172,883,95,61,48,1229
1173,883,95,61,49,1229
1174,882,95,62,49,1229
1175,882,95,62,49,1229
1176,882,95,62,49,1229
1177,882,95,62,49,1229
1178,883,95,62,49,1229
1179,883,95,61,49,1229
1180,883,95,61,49,1229
1181,883,95,61,49,1229
1182,883,95,60,49,1229
1183,883,95,60,49,1229
1184,885,95,60,49,1229
1185,886,95,59,49,1229
1186,886,95,59,49,1229
1187,887,95,59,49,1229
1188,886,95,58,49,1229
1189,886,96,58,49,1229
1190,885,96,58,49,1229
1191,886,96,58,48,1229
1192,886,96,57,48,1229
1193,886,96,57,48,1229
1194,886,97,57,48,1229
1195,886,97,57,48,1229
1196,887,97,57,48,1229
1197,887,97,57,47,1229
1198,886,97,57,48,1229
1199,886,96,58,48,1229
1200,885,96,58,48,1229
1201,885,96,59,48,1229
1202,885,96,59,48,1229
1203,885,97,58,48,1229
1204,885,96,59,48,1229
1205,885,96,59,48,1229
1206,885,96,59,48,1229
1207,885,96,59,48,1229
1208,884,96,59,48,1229
1209,884,96,60,48,1229
1210,884,96,60,48,1229
1211,884,96,60,48,1229
1212,885,96,60,48,1229
1213,885,96,60,48,1229
1214,885,96,60,49,1229
1215,885,96,59,48,1229
1216,885,96,59,48,1229
1217,885,96,59,48,1229
1218,885,96,59,48,1229
1219,885,96,58,48,1229
1220,885,96,58,47,1229
1221,885,96,58,47,1229
1222,885,96,58,47,1229
1223,885,96,58,47,1229
1224,885,97,57,47,1229
1225,886,97,57,46,1229
1226,886,97,57,46,1229
1227,886,97,56,46,1229
1228,886,97,56,46,1229
1229,886,97,56,47,1229
1230,886,97,56,47,1229
1231,886,97,56,47,1229
1232,886,97,56,47,1229
1233,886,97,56,47,1229
1234,887,97,56,47,1229
1235,887,97,55,47,1229
1236,888,97,52,47,1229
1237,886,98,50,47,1229
1238,884,98,50,47,1229
1239,884,98,52,47,1229
1240,885,98,54,47,1229
1241,883,98,56,47,1229
1242,885,97,57,48,1229
1243,882,98,58,48,1229
1244,885,97,57,48,1229
1245,887,97,57,48,1229
1246,887,97,57,49,1229
1247,885,98,58,51,1229
1248,883,99,59,53,1229
1249,882,98,61,54,1229
1250,881,97,63,58,1229
1251,880,95,66,62,1229
1252,882,93,69,61,1229
1253,884,93,72,61,1229
1254,884,92,75,59,1229
1255,887,93,81,58,1229
1256,878,92,80,59,1229
892,886,104,39,39,1231
893,880,103,41,40,1231
894,878,103,43,40,1231
895,879,103,43,40,1231
896,879,103,44,40,1231
897,881,101,42,41,1231
898,882,100,40,41,1231
899,883,100,40,42,1231
900,881,101,43,42,1231
901,879,102,44,42,1231
902,878,102,45,41,1231
903,880,101,44,42,1231
904,881,100,43,42,1231
905,881,100,42,43,1231
906,882,99,42,43,1231
907,882,99,42,43,1231
908,879,101,43,42,1231
909,877,103,44,41,1231
910,877,103,45,40,1231
911,876,104,46,40,1231
912,876,104,46,40,1231
913,876,105,44,39,1231
914,876,106,43,39,1231
915,876,106,43,38,1231
916,875,104,46,39,1231
917,874,103,47,40,1231
918,874,105,45,39,1231
919,872,107,43,38,1231
920,877,104,43,39,1231
921,876,105,43,39,1231
922,877,104,46,39,1231
923,876,105,47,39,1231
924,876,104,49,39,1231
925,882,105,47,38,1231
926,887,103,44,39,1231
927,889,101,42,40,1231
928,888,100,45,41,1231
929,883,100,44,42,1231
930,881,100,43,42,1231
931,881,100,44,42,1231
932,881,100,43,43,1231
933,881,100,43,43,1231
934,880,100,46,43,1231
935,880,99,48,43,1231
936,879,99,50,44,1231
937,877,101,49,42,1231
938,876,103,48,41,1231
939,876,104,48,40,1231
940,874,104,48,39,1231
941,874,105,48,39,1231
942,873,105,49,38,1231
943,877,103,46,39,1231
944,881,106,46,39,1231
945,883,107,45,38,1231
946,880,106,45,37,1231
947,877,108,46,36,1231
948,878,109,47,36,1231
949,880,110,44,35,1231
950,878,110,43,35,1231
951,877,109,42,35,1231
952,877,110,42,35,1231
953,878,107,44,36,1231
954,878,106,46,37,1231
955,877,105,46,37,1231
956,878,104,47,38,1231
957,878,104,48,38,1231
958,875,105,49,38,1231
959,876,107,47,38,1231
960,875,106,48,38,1231
961,874,105,48,38,1231
962,874,105,49,38,1231
963,877,103,46,39,1231
964,876,104,48,39,1231
965,875,104,49,39,1231
966,876,105,49,39,1231
967,875,104,50,39,1231
968,876,106,49,39,1231
969,875,105,50,39,1231
970,875,104,51,40,1231
971,874,104,51,40,1231
972,874,104,51,40,1231
973,874,104,52,40,1231
974,874,104,52,40,1231
975,874,104,52,40,1231
976,874,104,52,40,1231
977,874,103,52,40,1231
978,874,103,52,40,1231
979,874,105,48,39,1231
980,875,106,47,39,1231
981,874,105,48,39,1231
982,874,106,47,39,1231
983,874,105,49,39,1231
984,874,104,50,40,1231
985,874,104,51,40,1231
986,873,103,52,40,1231
987,873,103,52,40,1231
988,873,102,53,41,1231
989,873,102,53,41,1231
990,872,102,53,41,1231
991,872,102,54,41,1231
992,872,102,53,42,1231
993,872,102,53,41,1231
994,873,102,54,42,1231
995,873,102,54,42,1231
996,873,102,54,42,1231
997,872,102,54,42,1231
998,874,104,52,41,1231
999,874,105,51,41,1231
1000,875,106,50,41,1231
1001,875,105,49,40,1231
1002,875,105,49,40,1231
1003,876,105,49,40,1231
1004,875,105,48,40,1231
1005,876,105,48,40,1231
1006,876,105,49,40,1231
1007,876,104,48,41,1231
1008,875,105,48,40,1231
1009,875,106,47,40,1231
1010,875,106,47,40,1231
1011,875,106,47,40,1231
1012,875,104,49,40,1231
1013,874,103,50,40,1231
1014,874,102,51,41,1231
1015,873,102,51,41,1231
1016,873,102,51,41,1231
1017,872,102,52,41,1231
1018,872,102,52,41,1231
1019,873,102,52,41,1231
1020,873,103,53,41,1231
1021,872,103,53,41,1231
1022,873,105,51,40,1231
1023,874,108,49,39,1231
1024,875,107,49,38,1231
1025,877,107,53,38,1231
1026,875,108,50,38,1231
1027,874,106,51,38,1231
1028,874,106,51,39,1231
1029,874,107,49,38,1231
1030,874,108,48,38,1231
1031,878,105,45,39,1231
1032,880,103,46,40,1231
1033,880,102,48,40,1231
1034,881,102,45,41,1231
1035,882,102,42,41,1231
1036,882,101,42,42,1231
1037,881,101,41,42,1231
1038,878,106,42,40,1231
1039,868,108,44,38,1231
1040,873,109,44,37,1231
1041,871,109,40,37,1231
1042,878,109,40,37,1231
1043,880,110,39,36,1231
1044,876,111,41,35,1231
1045,876,111,40,34,1231
1046,878,111,43,34,1231
1047,880,110,44,35,1231
1048,878,110,44,35,1231
1049,879,106,45,37,1231
1050,878,108,46,37,1231
1051,877,108,46,37,1231
1052,876,109,45,37,1231
1053,878,106,44,38,1231
1054,880,105,42,38,1231
1055,877,106,44,38,1231
1056,879,105,43,39,1231
1057,877,105,46,39,1231
1058,877,107,46,38,1231
1059,877,108,47,38,1231
1060,877,108,47,38,1231
1061,876,108,47,38,1231
1062,876,108,47,38,1231
1063,876,108,48,38,1231
1064,876,108,48,38,1231
1065,876,107,49,39,1231
1066,876,107,50,39,1231
1067,876,107,50,39,1231
1068,875,108,50,39,1231
1069,875,107,51,39,1231
1070,874,109,49,38,1231
1071,874,110,47,37,1231
1072,877,108,45,37,1231
1073,880,108,44,37,1231
1074,876,108,46,37,1231
1075,876,107,48,38,1231
1076,873,109,45,37,1231
1077,875,109,46,37,1231
1078,876,109,46,37,1231
1079,876,109,47,37,1231
1080,876,109,47,37,1231
1081,876,109,47,37,1231
1082,876,109,47,37,1231
1083,876,109,47,37,1231
1084,876,109,47,37,1231
1085,876,109,47,37,1231
1086,876,107,49,38,1231
1087,875,106,51,38,1231
1088,874,106,52,38,1231
1089,874,106,53,39,1231
1090,874,106,53,39,1231
1091,874,108,51,38,1231
1092,876,107,50,38,1231
1093,875,106,52,38,1231
1094,874,106,53,39,1231
1095,874,106,53,39,1231
1096,878,107,50,39,1231
1097,876,108,49,38,1231
1098,875,109,48,37,1231
1099,875,109,48,37,1231
1100,875,109,47,37,1231
1101,875,109,47,37,1231
1102,875,107,49,38,1231
1103,875,106,51,38,1231
1104,876,106,53,39,1231
1105,876,106,55,39,1231
1106,875,108,52,38,1231
1107,876,108,53,38,1231
1108,876,107,55,39,1231
1109,876,107,56,39,1231
1110,877,104,54,40,1231
1111,878,103,52,41,1231
1112,878,102,51,42,1231
1113,876,105,51,41,1231
1114,875,107,50,40,1231
1115,875,107,49,39,1231
1116,877,104,48,40,1231
1117,878,103,48,41,1231
1118,876,105,50,40,1231
1119,875,105,51,39,1231
1120,875,106,52,39,1231
1121,874,106,52,38,1231
1122,874,108,51,37,1231
1123,878,108,48,37,1231
1124,876,108,49,37,1231
1125,875,108,50,37,1231
1126,875,108,50,37,1231
1127,874,108,50,37,1231
1128,874,107,51,37,1231
1129,874,107,51,37,1231
1130,874,107,51,37,1231
1131,874,108,51,37,1231
1132,874,108,51,37,1231
1133,873,108,51,37,1231
1134,874,107,51,37,1231
1135,875,108,50,37,1231
1136,875,107,50,37,1231
1137,875,106,51,38,1231
1138,875,108,50,37,1231
1139,875,108,51,37,1231
1140,875,107,52,37,1231
1141,874,107,52,37,1231
1142,874,108,52,37,1231
1146,873,109,49,36,1231
1147,874,109,49,36,1231
1148,874,109,49,36,1231
1149,874,109,49,37,1231
1150,874,109,48,37,1231
1151,874,108,48,37,1231
1152,874,108,48,37,1231
1153,878,106,48,39,1231
1154,876,106,49,38,1231
1155,875,107,48,38,1231
1156,874,108,47,38,1231
1157,874,108,46,37,1231
1158,875,108,48,37,1231
1159,874,108,49,38,1231
1160,879,108,47,38,1231
1161,881,108,46,38,1231
1162,881,108,45,38,1231
1163,878,109,45,37,1231
1164,876,109,45,37,1231
1165,875,109,45,37,1231
1166,874,109,45,37,1231
1167,876,109,48,37,1231
1168,875,110,46,36,1231
1169,874,110,44,36,1231
1170,874,110,43,36,1231
1171,874,110,44,36,1231
1172,874,109,46,36,1231
1173,874,109,47,36,1231
1174,874,109,48,37,1231
1175,873,109,48,37,1231
1176,875,109,49,36,1231
1177,874,109,49,37,1231
1178,875,109,49,37,1231
1179,875,109,49,37,1231
1180,876,109,49,37,1231
1181,876,109,49,37,1231
1182,876,109,48,37,1231
1183,876,109,48,37,1231
1184,874,109,48,37,1231
1185,878,108,47,37,1231
1186,879,107,46,38,1231
1187,875,108,47,38,1231
1188,875,107,48,38,1231
1189,875,107,50,38,1231
1190,875,107,51,38,1231
1191,874,107,51,38,1231
1192,874,108,51,38,1231
1193,873,108,50,38,1231
1194,874,108,50,38,1231
1195,873,108,50,37,1231
1196,876,109,52,37,1231
1197,873,109,51,37,1231
1198,873,108,51,37,1231
1199,873,108,51,37,1231
1200,873,108,51,37,1231
1201,874,107,52,37,1231
1202,873,107,52,37,1231
1203,873,108,52,37,1231
1204,873,107,52,37,1231
1205,873,107,52,38,1231
1206,873,107,52,38,1231
1207,873,107,52,38,1231
1208,875,108,51,38,1231
1209,875,108,51,38,1231
1210,875,108,50,38,1231
1211,875,108,50,38,1231
1212,875,107,51,38,1231
1213,875,108,51,38,1231
1214,875,107,52,38,1231
1215,875,108,51,38,1231
1216,876,109,50,37,1231
1217,876,109,50,37,1231
1218,875,109,50,37,1231
1219,874,109,50,36,1231
1220,874,109,51,36,1231
1221,874,109,51,36,1231
1222,875,110,50,36,1231
1223,875,108,51,36,1231
1224,880,109,49,36,1231
1225,877,109,49,36,1231
1226,876,109,49,36,1231
1227,875,109,49,36,1231
1228,876,108,51,36,1231
1229,876,108,51,36,1231
1230,875,108,52,36,1231
1231,875,108,52,36,1231
1232,875,108,53,36,1231
1233,876,109,52,36,1231
1234,876,110,51,36,1231
1235,875,108,52,36,1231
1236,872,109,50,36,1231
1237,875,109,47,36,1231
906,565,36,87,49,1235
907,575,36,95,50,1235
908,591,37,101,51,1235
909,604,38,101,50,1235
910,622,40,100,48,1235
911,638,41,99,47,1235
912,656,41,100,47,1235
913,673,42,99,46,1235
914,691,43,97,45,1235
915,705,43,98,45,1235
916,721,44,98,44,1235
917,736,45,97,43,1235
918,753,46,97,43,1235
919,769,46,97,44,1235
920,784,47,95,44,1235
921,802,48,97,45,1235
922,820,49,98,45,1235
923,836,51,98,45,1235
924,854,51,94,44,1235
925,869,52,90,44,1235
926,883,52,83,43,1235
927,900,54,82,42,1235
928,921,60,86,46,1235
929,935,65,86,52,1235
930,947,60,85,51,1235
928,878,107,39,37,1247
929,875,109,37,36,1247
930,874,109,37,35,1247
931,873,109,36,35,1247
932,873,109,37,35,1247
933,873,109,38,36,1247
934,873,109,37,35,1247
935,873,109,37,35,1247
936,873,110,36,34,1247
939,899,91,78,53,1253
945,908,94,74,51,1255
946,908,96,72,50,1255
947,915,95,68,49,1255
948,918,94,66,50,1255
949,911,95,68,50,1255
946,896,56,83,44,1256
947,881,55,85,43,1256
948,870,54,82,42,1256
949,845,54,92,45,1256
950,821,52,96,43,1256
951,801,50,98,42,1256
952,781,49,99,40,1256
953,760,48,101,40,1256
954,742,48,102,39,1256
955,722,47,103,38,1256
956,703,46,103,38,1256
957,683,45,105,38,1256
946,874,110,33,34,1257
970,899,90,79,54,1263
971,896,90,78,54,1263
974,871,109,34,34,1264
979,877,96,73,52,1266
981,858,54,77,38,1268
982,835,52,78,38,1268
983,815,51,79,38,1268
984,802,50,75,37,1268
985,776,49,78,38,1268
986,756,47,77,37,1268
987,739,46,75,37,1268
988,727,46,70,37,1268
989,713,45,65,37,1268
990,690,44,65,39,1268
991,662,43,69,41,1268
992,636,40,76,41,1268
993,611,38,79,42,1268
994,589,37,80,42,1268
995,570,36,80,42,1268
996,555,35,78,43,1268
997,543,34,72,43,1268
984,895,84,85,62,1269
985,895,85,85,62,1269
986,895,85,85,61,1269
987,895,85,84,61,1269
988,898,84,85,61,1269
989,898,84,86,61,1269
990,898,85,86,61,1269
991,896,85,85,61,1269
992,895,85,84,60,1269
993,896,86,84,60,1269
994,897,86,83,60,1269
995,899,85,84,60,1269
996,897,86,83,60,1269
997,897,86,83,59,1269
1027,920,97,64,45,1275
1033,901,90,79,54,1275
1034,900,90,81,55,1275
1035,898,90,82,55,1275
1032,682,55,74,33,1277
1037,820,116,61,31,1278
1038,814,114,65,31,1278
1039,812,112,70,33,1278
1040,809,111,74,34,1278
1041,805,110,79,35,1278
1042,798,109,84,36,1278
1043,792,108,89,37,1278
1044,787,107,93,38,1278
1045,782,107,97,38,1278
1046,777,107,99,39,1278
1047,771,107,102,39,1278
1048,766,107,103,39,1278
1049,760,107,103,39,1278
